"Word","Changed","score_test"
"irresistible","beeiiilrrsst",196
"timberlines","beeiilmnrst",196
"biweekly","beeiklwy",196
"Bonneville","beeillnnov",196
"potbellies","beeillopst",196
"responsible","beeilnoprss",196
"obliqueness","beeilnoqss",196
"webmistress","beeimrssstw",196
"subversives","beeirsssuvv",196
"noblewomen","beelmnnoow",196
"troublesome","beelmoorstu",196
"obstreperous","beeooprrsstu",196
"buffoonery","beffnooruy",196
"filibusters","befiilrsstu",196
"bellyful","befllluy",196
"negligibly","beggiillny",196
"exhibiting","beghiiintx",196
"bethinking","beghiiknnt",196
"blemishing","beghiilmns",196
"bushelling","beghillnsu",196
"hemoglobin","beghilmnoo",196
"neighborly","beghilnory",196
"legibility","begiiillty",196
"blinkering","begiiklnnr",196
"illegibly","begiillly",196
"bulletining","begiillnntu",196
"resubmitting","begiimnrsttu",196
"burlesquing","begilnqrsu",196
"outnumbering","begimnnortuu",196
"strongboxes","begnoorsstx",196
"exhibition","behiiinotx",196
"exhibitors","behiiorstx",196
"Bolshevist","behilosstv",196
"publishers","behilprssu",196
"herbivorous","behioorrsuv",196
"bunkhouses","behknossuu",196
"Hornblower","behlnoorrw",196
"buttonholes","behlnoosttu",196
"troubleshot","behloorsttu",196
"Bournemouth","behmnoortuu",196
"sensibility","beiiilnssty",196
"kibitzers","beiikrstz",196
"billowiest","beiillostw",196
"impossible","beiilmopss",196
"mobilizes","beiilmosz",196
"Kimberly","beiklmry",196
"kilobytes","beiklosty",196
"motorbikes","beikmoorst",196
"beryllium","beillmruy",196
"sublimely","beillmsuy",196
"obliquely","beilloqy",196
"snowmobile","beilmnoosw",196
"blowziest","beilostwz",196
"jukebox","bejkoux",196
"textbooks","bekoosttx",196
"bullfight","bfghilltu",196
"fishbowls","bfhilossw",196
"obligingly","bggiillnoy",196
"birthrights","bghhiirrstt",196
"prohibiting","bghiiinoprt",196
"publishing","bghiilnpsu",196
"kibitzing","bgiiikntz",196
"biorhythm","bhhimorty",196
"Prohibition","bhiiinooprt",196
"prohibition","bhiiinooprt",196
"billionths","bhiillnost",196
"stillbirth","bhiillrstt",196
"bimonthly","bhilmnoty",196
"bookshops","bhkooopss",196
"tollbooths","bhllooostt",196
"visibility","biiiilstvy",196
"solubility","biillostuy",196
"substitutions","biinossstttuu",196
"spoonbills","billnoopss",196
"Pillsbury","billprsuy",196
"symbolism","bilmmossy",196
"opprobrium","bimoopprru",196
"opprobrious","biooopprrsu",196
"workbook","bkkooorw",196
"bookworms","bkmooorsw",196
"storybooks","bkooorssty",196
"eclectics","ccceeilst",196
"conscience","ccceeinnos",196
"eccentrics","ccceeinrst",196
"occurrence","ccceenorru",196
"concentric","ccceinnort",196
"succincter","ccceinrstu",196
"concocting","cccginnoot",196
"cyclonic","cccilnoy",196
"concoction","cccinnooot",196
"decrescendi","ccddeeeinrs",196
"decrescendo","ccddeeenors",196
"condescends","ccddeennoss",196
"precedence","ccdeeeenpr",196
"indecencies","ccdeeeiinns",196
"iridescence","ccdeeeiinrs",196
"reconnected","ccdeeennort",196
"confidence","ccdeefinno",196
"ricocheted","ccdeehiort",196
"insecticide","ccdeeiiinst",196
"reconciled","ccdeeilnor",196
"reoccupied","ccdeeiopru",196
"cockeyed","ccdeekoy",196
"collected","ccdeellot",196
"condolence","ccdeelnnoo",196
"commenced","ccdeemmno",196
"unconcerned","ccdeennnoru",196
"unconnected","ccdeennnotu",196
"crocodiles","ccdeiloors",196
"disconnects","ccdeinnosst",196
"unoccupied","ccdeinopuu",196
"disconcerts","ccdeinorsst",196
"constricted","ccdeinorstt",196
"conductive","ccdeinotuv",196
"constructed","ccdenorsttu",196
"concluding","ccdgilnnou",196
"misconduct","ccdimnostu",196
"cuckolds","ccdklosu",196
"woodcock","ccdkooow",196
"conference","cceeefnnor",196
"screechier","cceeehirrs",196
"prescience","cceeeinprs",196
"quiescence","cceeeinqs",196
"recurrences","cceeenrrrsu",196
"screeching","cceeghinrs",196
"egocentrics","cceeginorst",196
"checkers","cceehkrs",196
"rechecks","cceehkrs",196
"escutcheon","cceehnostu",196
"precipice","cceeiippr",196
"cricketer","cceeikrrt",196
"reconciles","cceeilnors",196
"electronic","cceeilnort",196
"conciseness","cceeinnosss",196
"connective","cceeinnotv",196
"crosspiece","cceeioprss",196
"reoccupies","cceeioprsu",196
"corrective","cceeiorrtv",196
"successive","cceeisssuv",196
"cockerel","cceeklor",196
"recollect","cceellort",196
"clemency","cceelmny",196
"truculence","cceelnrtuu",196
"commences","cceemmnos",196
"correctness","cceenorrsst",196
"scientific","ccefiiinst",196
"specifics","ccefiipss",196
"confection","ccefinnoot",196
"checking","cceghikn",196
"clenching","cceghilnn",196
"crocheting","cceghinort",196
"encircling","ccegiilnnr",196
"conceiving","ccegiinnov",196
"recycling","ccegilnry",196
"reoccurring","cceginorrru",196
"cryogenics","cceginorsy",196
"chickens","ccehikns",196
"chronicle","ccehilnor",196
"clinchers","ccehilnrs",196
"crunchiest","ccehinrstu",196
"chuckle","ccehklu",196
"checkout","ccehkotu",196
"checkup","ccehkpu",196
"Scotchmen","ccehmnost",196
"crotchety","ccehortty",196
"criticize","cceiiirtz",196
"cockiness","cceiknoss",196
"concisely","cceilnosy",196
"unicycles","cceilnsuy",196
"tricycles","cceilrsty",196
"uneconomic","cceimnnoou",196
"connections","cceinnnoost",196
"conception","cceinnoopt",196
"concessions","cceinnoosss",196
"convection","cceinnootv",196
"corrections","cceinoorrst",196
"Copernicus","cceinoprsu",196
"successions","cceinossssu",196
"precocious","cceiooprsu",196
"precocity","cceioprty",196
"cockneys","cceknosy",196
"crockery","ccekorry",196
"collector","ccelloort",196
"succulents","ccelnsstuu",196
"corpuscle","cceloprsu",196
"correctly","ccelorrty",196
"curlycues","ccelrsuuy",196
"reconstruct","ccenorrsttu",196
"crucifix","ccfiirux",196
"conflicts","ccfilnost",196
"cruciform","ccfimorru",196
"hiccoughs","ccghhiosu",196
"clinching","ccghiilnn",196
"hiccuping","ccghiinpu",196
"chocking","ccghikno",196
"chucking","ccghiknu",196
"clutching","ccghilntu",196
"scrunching","ccghinnrsu",196
"clicking","ccgiikln",196
"curlicuing","ccgiilnruu",196
"convincing","ccgiinnnov",196
"convicting","ccgiinnotv",196
"clocking","ccgiklno",196
"clucking","ccgiklnu",196
"occupying","ccginopuy",196
"Chukchi","cchhiku",196
"Pinocchio","cchiinoop",196
"zucchini","cchiinuz",196
"schticks","cchiksst",196
"psychics","cchipssy",196
"schlock","cchklos",196
"schmuck","cchkmsu",196
"upchuck","cchkpuu",196
"criticisms","cciiimrsst",196
"Cyrillic","cciillry",196
"conviction","cciinnootv",196
"cowlick","cciklow",196
"cockily","ccikloy",196
"colicky","ccikloy",196
"cockpits","ccikopst",196
"conclusion","ccilnnoosu",196
"councilors","ccilnoorsu",196
"occlusions","ccilnoossu",196
"microcosm","ccimmoors",196
"concussions","ccinnoosssu",196
"unconscious","ccinnoossuu",196
"constrictor","ccinoorrstt",196
"conscripts","ccinoprsst",196
"stopcock","cckoopst",196
"cyclotron","cclnoorty",196
"constructor","ccnoorrsttu",196
"decremented","cddeeeemnrt",196
"deciphered","cddeeehipr",196
"reconsidered","cddeeeinorrs",196
"decrepitude","cddeeeiprtu",196
"codependent","cddeeennopt",196
"dependency","cddeeennpy",196
"prerecorded","cddeeeoprrr",196
"diffidence","cddeeffiin",196
"disinfected","cddeefiinst",196
"misdirected","cddeeiimrst",196
"redistricted","cddeeiirrstt",196
"unconsidered","cddeeinnorsu",196
"discontented","cddeeinnostt",196
"decomposed","cddeemoops",196
"discrediting","cddegiiinrst",196
"Thucydides","cddehistuy",196
"disinclined","cddeiiilnns",196
"discontinued","cddeiinnostu",196
"undisclosed","cddeilnossu",196
"discommode","cddeimmoos",196
"compounded","cddemnoopu",196
"childhood","cddhhiloo",196
"difference","cdeeeffinr",196
"defectives","cdeeefistv",196
"divergences","cdeeeginrsv",196
"reschedule","cdeeehlrsu",196
"wretcheder","cdeeehrrtw",196
"comediennes","cdeeeimnnos",196
"incremented","cdeeeimnnrt",196
"intercepted","cdeeeinprtt",196
"excelled","cdeeellx",196
"telescoped","cdeeelopst",196
"reconquered","cdeeenoqrr",196
"predecessor","cdeeeoprrss",196
"reprocessed","cdeeeoprrss",196
"excerpted","cdeeeprtx",196
"deflecting","cdeefgilnt",196
"centrifuged","cdeefginrtu",196
"dentifrices","cdeefiinrst",196
"Frederick","cdeefikrr",196
"influenced","cdeefilnnu",196
"deflection","cdeefilnot",196
"Fredericton","cdeefinorrt",196
"freckled","cdeefklr",196
"centerfold","cdeeflnort",196
"foreclosed","cdeefloors",196
"deflectors","cdeeflorst",196
"fluoresced","cdeeflorsu",196
"undeceiving","cdeegiinnuv",196
"indulgences","cdeegilnnsu",196
"proceedings","cdeeginoprs",196
"recognized","cdeeginorz",196
"Indochinese","cdeehiinnos",196
"thickened","cdeehiknt",196
"chiselled","cdeehills",196
"Lockheed","cdeehklo",196
"squelched","cdeehlqs",196
"schedulers","cdeehlrssu",196
"choppered","cdeehoppr",196
"dereliction","cdeeiilnort",196
"spermicide","cdeeiimprs",196
"indirectness","cdeeiinnrsst",196
"discoveries","cdeeiiorssv",196
"predictive","cdeeiiprtv",196
"disservices","cdeeiirsssv",196
"prejudice","cdeeijpru",196
"quickened","cdeeiknq",196
"wickedest","cdeeikstw",196
"pencilled","cdeeillnp",196
"stencilled","cdeeillnst",196
"declensions","cdeeilnnoss",196
"indecently","cdeeilnnty",196
"discreetly","cdeeilrsty",196
"discernment","cdeeimnnrst",196
"inducements","cdeeimnnstu",196
"imprudence","cdeeimnpru",196
"windscreens","cdeeinnrssw",196
"Providence","cdeeinoprv",196
"providence","cdeeinoprv",196
"presidency","cdeeinprsy",196
"unrestricted","cdeeinrrsttu",196
"overpriced","cdeeioprrv",196
"discoverers","cdeeiorrssv",196
"rediscovers","cdeeiorrssv",196
"disrespects","cdeeiprssst",196
"destructive","cdeeirsttuv",196
"projected","cdeejoprt",196
"speckled","cdeeklps",196
"crookedest","cdeekoorst",196
"counselled","cdeellnosu",196
"cullenders","cdeellnrsu",196
"completed","cdeelmopt",196
"uncluttered","cdeelnrttuu",196
"recommends","cdeemmnors",196
"decomposes","cdeemoopss",196
"compressed","cdeemoprss",196
"decompress","cdeemoprss",196
"undercurrent","cdeennrrrtuu",196
"unprotected","cdeenoprttu",196
"unsuspected","cdeenpsstuu",196
"prospected","cdeeopprst",196
"restructured","cdeerrrsttuu",196
"fructified","cdeffiirtu",196
"countrified","cdefiinortu",196
"unfrocked","cdefknoru",196
"cudgelling","cdeggillnu",196
"scheduling","cdeghilnsu",196
"interdicting","cdegiiinnrtt",196
"discovering","cdegiinorsv",196
"precluding","cdegilnpru",196
"excluding","cdegilnux",196
"commending","cdegimmnno",196
"documenting","cdegimnnotu",196
"underscoring","cdeginnorrsu",196
"undercutting","cdeginnrttuu",196
"reproducing","cdeginoprru",196
"curmudgeons","cdegmnorsuu",196
"Hendricks","cdehiknrs",196
"childless","cdehillss",196
"stepchild","cdehilpst",196
"orthopedic","cdehiooprt",196
"unschooled","cdehlnoosu",196
"splotched","cdehlopst",196
"disinclines","cdeiiilnnss",196
"discipline","cdeiiilnps",196
"recidivism","cdeiiimrsv",196
"indiscretion","cdeiiinnorst",196
"interdiction","cdeiiinnortt",196
"distinctive","cdeiiinsttv",196
"vindictive","cdeiiintvv",196
"recidivists","cdeiiirsstv",196
"vicissitude","cdeiiisstuv",196
"sidekick","cdeiikks",196
"mimicked","cdeiikmm",196
"nitpicked","cdeiiknpt",196
"unsolicited","cdeiilnostu",196
"indirectly","cdeiilnrty",196
"declivity","cdeiiltvy",196
"indictments","cdeiimnnstt",196
"modernistic","cdeiimnorst",196
"mediocrity","cdeiimorty",196
"conditioners","cdeiinnoorst",196
"reconditions","cdeiinnoorst",196
"discontinues","cdeiinnosstu",196
"description","cdeiinoprst",196
"predictions","cdeiinoprst",196
"Kendrick","cdeikknr",196
"prickled","cdeiklpr",196
"celluloid","cdeilllou",196
"colonized","cdeilnooz",196
"incredulous","cdeilnorsuu",196
"disclosures","cdeilorsssu",196
"dyslexic","cdeilsxy",196
"discompose","cdeimoopss",196
"nondescript","cdeinnoprst",196
"countryside","cdeinorstuy",196
"discourteous","cdeioorsstuu",196
"descriptors","cdeioprrsst",196
"productive","cdeioprtuv",196
"discourtesy","cdeiorsstuy",196
"dyspeptic","cdeippsty",196
"McDonnell","cdellmnno",196
"McDowell","cdellmow",196
"controlled","cdellnoort",196
"scolloped","cdelloops",196
"cotyledons","cdelnoosty",196
"convoluted","cdelnootuv",196
"decorously","cdeloorsuy",196
"sculptured","cdelprstuu",196
"commodores","cdemmooors",196
"cosponsored","cdenoooprss",196
"corresponds","cdenooprrss",196
"unstructured","cdenrrsttuuu",196
"outcropped","cdeoopprtu",196
"overcrowds","cdeoorrsvw",196
"woodcutters","cdeoorsttuw",196
"difficult","cdffiiltu",196
"goldfinch","cdfghilno",196
"confounding","cdfginnnoou",196
"discomfits","cdfiimosst",196
"Pickford","cdfikopr",196
"discomfort","cdfimoorst",196
"domiciling","cdgiiilmno",196
"conditioning","cdgiiinnnoot",196
"discoloring","cdgiilnoors",196
"ducklings","cdgiklnsu",196
"gridlocks","cdgiklors",196
"woodcutting","cdginoottuw",196
"dishcloth","cdhhilost",196
"schizoids","cdhiiossz",196
"dichotomy","cdhimooty",196
"orthodontic","cdhinooortt",196
"chiropody","cdhioopry",196
"touchdowns","cdhnoostuw",196
"distinctions","cdiiinnosstt",196
"dipsticks","cdiikpsst",196
"distinctly","cdiilnstty",196
"duplicity","cdiilptuy",196
"introduction","cdiinnoorttu",196
"jocundity","cdijnotuy",196
"drumstick","cdikmrstu",196
"windsocks","cdiknossw",196
"commodious","cdimmooosu",196
"commodity","cdimmooty",196
"productions","cdinooprstu",196
"jocundly","cdjlnouy",196
"Lockwood","cdklooow",196
"Woodstock","cdkooostw",196
"cottonwoods","cdnoooosttw",196
"preference","ceeeefnprr",196
"emergencies","ceeeegimnrs",196
"vehemence","ceeeehmnv",196
"electioneer","ceeeeilnort",196
"irreverence","ceeeeinrrrv",196
"effective","ceeeffitv",196
"referencing","ceeefginnrr",196
"refulgence","ceeefglnru",196
"refectories","ceeefiorrst",196
"prefecture","ceeefprrtu",196
"perfectest","ceeefprstt",196
"greengrocers","ceeeggnorrrs",196
"exigencies","ceeegiinsx",196
"reverencing","ceeeginnrrv",196
"cheekiest","ceeehikst",196
"Cherokees","ceeehkors",196
"threescores","ceeehorrsst",196
"timepieces","ceeeiimpst",196
"Clementine","ceeeilmnnt",196
"reelections","ceeeilnorst",196
"percentile","ceeeilnprt",196
"pestilence","ceeeilnpst",196
"enticements","ceeeimnnstt",196
"centimeters","ceeeimnrstt",196
"servicemen","ceeeimnrsv",196
"mercerize","ceeeimrrz",196
"preciseness","ceeeinprsss",196
"persistence","ceeeinprsst",196
"existences","ceeeinsstx",196
"respective","ceeeiprstv",196
"excessive","ceeeissvx",196
"executive","ceeeituvx",196
"seersucker","ceeekrrssu",196
"cleverness","ceeelnrssv",196
"telescopes","ceeelopsst",196
"recompense","ceeemnoprs",196
"excrement","ceeemnrtx",196
"stereoscope","ceeeooprsst",196
"reprocesses","ceeeoprrsss",196
"coffeepot","ceeffoopt",196
"reflecting","ceefgilnrt",196
"reenforcing","ceefginnorr",196
"reconfigure","ceefginorru",196
"perfecting","ceefginprt",196
"centrifuges","ceefginrstu",196
"genuflects","ceefglnstu",196
"kerchief","ceefhikr",196
"Fleischer","ceefhilrs",196
"Frenchmen","ceefhmnnr",196
"felicities","ceefiiilst",196
"specifiers","ceefiiprss",196
"influences","ceefilnnsu",196
"reflection","ceefilnort",196
"electrify","ceefilrty",196
"imperfect","ceefimprt",196
"perfection","ceefinoprt",196
"counterfeit","ceefinorttu",196
"freckles","ceefklrs",196
"feckless","ceefklss",196
"forecloses","ceefloorss",196
"reflectors","ceeflorrst",196
"fluoresces","ceeflorssu",196
"conferment","ceefmnnort",196
"frequency","ceefnqry",196
"entrenching","ceeghinnnrt",196
"retrenching","ceeghinnrrt",196
"cogwheels","ceeghlosw",196
"insurgencies","ceegiinnrssu",196
"intersecting","ceegiinnrstt",196
"perceiving","ceegiinprv",196
"exercising","ceegiinrsx",196
"encountering","ceeginnnortu",196
"reconvening","ceeginnnorv",196
"recognizer","ceeginorrz",196
"recognizes","ceeginorsz",196
"persecuting","ceeginprstu",196
"excepting","ceeginptx",196
"expecting","ceeginptx",196
"resurrecting","ceeginrrrstu",196
"clergymen","ceeglmnry",196
"congressmen","ceegmnnorss",196
"Kitchener","ceehiknrt",196
"thickener","ceehiknrt",196
"sketchier","ceehikrst",196
"Michelle","ceehillm",196
"chiseller","ceehillrs",196
"enrichment","ceehimnnrt",196
"Metternich","ceehimnrtt",196
"Christensen","ceehinnrsst",196
"techniques","ceehinqst",196
"Winchester","ceehinrstw",196
"Nietzsche","ceehinstz",196
"showpiece","ceehiopsw",196
"stretchiest","ceehirssttt",196
"hecklers","ceehklrs",196
"Chernenko","ceehknnor",196
"henpecks","ceehknps",196
"Sheetrock","ceehkorst",196
"Chevrolet","ceehlortv",196
"sepulcher","ceehlprsu",196
"squelches","ceehlqss",196
"insecurities","ceeiiinrsstu",196
"ricketiest","ceeiikrstt",196
"collieries","ceeiillors",196
"princelier","ceeiilnprr",196
"centiliters","ceeiilnrstt",196
"resiliency","ceeiilnrsy",196
"velocities","ceeiilostv",196
"epileptic","ceeiilppt",196
"reminiscent","ceeiimnnrst",196
"incitements","ceeiimnnstt",196
"intercession","ceeiinnorsst",196
"intersection","ceeiinnorstt",196
"insectivore","ceeiinorstv",196
"secessionist","ceeiinosssst",196
"restrictive","ceeiirrsttv",196
"rejections","ceeijnorst",196
"interjects","ceeijnrstt",196
"necklines","ceeiklnns",196
"pickerel","ceeiklpr",196
"mockeries","ceeikmors",196
"sicknesses","ceeiknssss",196
"cellulite","ceeillltu",196
"intellects","ceeillnstt",196
"sculleries","ceeillrssu",196
"policemen","ceeilmnop",196
"comeliness","ceeilmnoss",196
"recompile","ceeilmopr",196
"ventricles","ceeilnrstv",196
"insecurely","ceeilnrsuy",196
"precisely","ceeilprsy",196
"micrometer","ceeimmorrt",196
"committees","ceeimmostt",196
"prominence","ceeimnnopr",196
"ceremonious","ceeimnoorsu",196
"economize","ceeimnooz",196
"recruitment","ceeimnrrttu",196
"reconnoiters","ceeinnoorrst",196
"perception","ceeinopprt",196
"interceptor","ceeinoprrtt",196
"persecution","ceeinoprstu",196
"exception","ceeinoptx",196
"Resurrection","ceeinorrrstu",196
"resurrection","ceeinorrrstu",196
"intercessors","ceeinorrssst",196
"reconstitute","ceeinorstttu",196
"excretions","ceeinorstx",196
"executions","ceeinostux",196
"sixpences","ceeinpssx",196
"periscopes","ceeiopprss",196
"overprices","ceeioprrsv",196
"protective","ceeioprttv",196
"exorcize","ceeiorxz",196
"speckles","ceeklpss",196
"cellulose","ceelllosu",196
"molecules","ceellmosu",196
"cleverly","ceellrvy",196
"somnolence","ceelmnnoos",196
"unwelcome","ceelmnouw",196
"completer","ceelmoprt",196
"completes","ceelmopst",196
"clerestory","ceelorrsty",196
"contentment","ceemnnnottt",196
"compresses","ceemoprsss",196
"ecosystems","ceemosssty",196
"cornerstones","ceennoorrsst",196
"countertenor","ceennoorrttu",196
"Coppertone","ceenoopprt",196
"preceptors","ceeopprrst",196
"retrospects","ceeoprrsstt",196
"persecutors","ceeoprrsstu",196
"excretory","ceeorrtxy",196
"restructures","ceerrrssttuu",196
"McGuffey","ceffgmuy",196
"sufficient","ceffiinstu",196
"fructifies","ceffiirstu",196
"scruffiest","ceffirsstu",196
"inflecting","cefgiilnnt",196
"reinforcing","cefgiinnorr",196
"certifying","cefgiinrty",196
"rectifying","cefgiinrty",196
"flecking","cefgikln",196
"refocussing","cefginorssu",196
"finickier","cefiiiknr",196
"inflection","cefiilnnot",196
"felicitous","cefiilostu",196
"munificent","cefiimnntu",196
"proficient","cefiinoprt",196
"flickers","cefiklrs",196
"ficklest","cefiklst",196
"follicle","cefilllo",196
"confessions","cefinnoosss",196
"vociferous","cefioorsuv",196
"forelock","cefkloor",196
"fetlocks","cefklost",196
"comforters","cefmoorrst",196
"cherishing","ceghhiinrs",196
"intrenching","ceghiinnnrt",196
"christening","ceghiinnrst",196
"heckling","ceghikln",196
"sketching","ceghiknst",196
"Schelling","ceghillns",196
"photogenic","ceghinoopt",196
"grouchiness","ceghinorssu",196
"roughneck","ceghknoru",196
