"","Word","Changed"
"69948","vicarage","AACEGIRV"
"17755","castigates","AACEGISSTT"
"17753","castigate","AACEGISTT"
"48062","package","AACEGKP"
"48064","packages","AACEGKPS"
"34145","guacamole","AACEGLMOU"
"20787","congratulates","AACEGLNORSTTU"
"20785","congratulate","AACEGLNORTTU"
"54404","rectangular","AACEGLNRRTU"
"17800","catalogers","AACEGLORST"
"17806","cataloguers","AACEGLORSTU"
"17799","cataloger","AACEGLORT"
"17805","cataloguer","AACEGLORTU"
"17807","catalogues","AACEGLOSTU"
"19565","coagulates","AACEGLOSTU"
"17803","catalogue","AACEGLOTU"
"19563","coagulate","AACEGLOTU"
"12446","arrogance","AACEGNORR"
"17573","carnage","AACEGNR"
"63747","sugarcane","AACEGNRSU"
"57758","scapegoats","AACEGOPSST"
"57755","scapegoat","AACEGOPST"
"9673","Zechariah","AACEHHIRZ"
"12360","arithmetically","AACEHIILLMRTTY"
"5442","Machiavelli","AACEHIILLMV"
"28222","enthusiastically","AACEHIILLNSSTTUY"
"11898","antithetically","AACEHIILLNTTTY"
"7925","Schiaparelli","AACEHIILLPRS"
"12359","arithmetical","AACEHIILMRTT"
"11897","antithetical","AACEHIILNTTT"
"43181","mechanization","AACEHIIMNNOTZ"
"43002","matriarchies","AACEHIIMRRST"
"13044","authentications","AACEHIINNOSTTTU"
"13043","authentication","AACEHIINNOTTTU"
"11866","antipathetic","AACEHIINPTTT"
"48804","patriarchies","AACEHIIPRRST"
"12832","athletically","AACEHILLLTTY"
"50315","plainclothesman","AACEHILLMNNOPST"
"43280","melancholia","AACEHILLMNO"
"12839","atmospherically","AACEHILLMOPRSTY"
"43549","metaphorically","AACEHILLMOPRTY"
"64554","sympathetically","AACEHILLMPSTTYY"
"27741","emphatically","AACEHILLMPTY"
"65610","thematically","AACEHILLMTTY"
"34539","hallucinates","AACEHILLNSTU"
"13038","authentically","AACEHILLNTTUY"
"34537","hallucinate","AACEHILLNTU"
"48776","pathetically","AACEHILLPTTY"
"65597","theatrically","AACEHILLRTTY"
"11227","alphanumeric","AACEHILMNPRU"
"43548","metaphorical","AACEHILMOPRT"
"43551","metaphysical","AACEHILMPSTY"
"4986","Lancashire","AACEHILNRS"
"681","Australopithecus","AACEHILOPRSSTTUU"
"17078","caliphates","AACEHILPST"
"17077","caliphate","AACEHILPT"
"65596","theatrical","AACEHILRTT"
"42997","mathematics","AACEHIMMSTT"
"5581","Manichean","AACEHIMNN"
"1782","Charmaine","AACEHIMNR"
"49671","pharmacies","AACEHIMPRS"
"18686","chimaera","AACEHIMR"
"18687","chimaeras","AACEHIMRS"
"8706","Teotihuacan","AACEHINOTTU"
"11812","anthracite","AACEHINRTT"
"2979","Eustachian","AACEHINSTU"
"11939","apathetic","AACEHIPTT"
"39291","jackhammer","AACEHJKMMR"
"39292","jackhammers","AACEHJKMMRS"
"53651","ramshackle","AACEHKLMRS"
"42970","matchmakers","AACEHKMMRST"
"42969","matchmaker","AACEHKMMRT"
"4644","Kampuchea","AACEHKMPU"
"70730","watchmakers","AACEHKMRSTW"
"70729","watchmaker","AACEHKMRTW"
"34953","haversacks","AACEHKRSSV"
"34952","haversack","AACEHKRSV"
"8737","Thackeray","AACEHKRTY"
"6460","Netzahualcoyotl","AACEHLLNOOTTUYZ"
"52680","psychoanalyzes","AACEHLNOPSSYYZ"
"52678","psychoanalyze","AACEHLNOPSYYZ"
"12284","archetypal","AACEHLPRTY"
"7365","Rachael","AACEHLR"
"43431","merchantman","AACEHMMNNRT"
"12871","attachments","AACEHMNSTTT"
"12870","attachment","AACEHMNTTT"
"5739","Massachusetts","AACEHMSSSSTTU"
"2","Aachen","AACEHN"
"48257","panache","AACEHNP"
"498","Archean","AACEHNR"
"34","Achernar","AACEHNRR"
"10021","acanthuses","AACEHNSSTU"
"12152","approaches","AACEHOPPRS"
"17829","catastrophes","AACEHOPRSSTT"
"17828","catastrophe","AACEHOPRSTT"
"12003","apothecary","AACEHOPRTY"
"446","Apache","AACEHP"
"48388","parachutes","AACEHPRSTU"
"48386","parachute","AACEHPRTU"
"447","Apaches","AACEHPS"
"17894","catharses","AACEHRSST"
"66676","tracheas","AACEHRST"
"66674","trachea","AACEHRT"
"18440","chateaus","AACEHSTU"
"42979","materialistic","AACEIIILMRSTT"
"61573","specializations","AACEIIILNOPSSTZ"
"61572","specialization","AACEIIILNOPSTZ"
"48630","particularities","AACEIIILPRRSTTU"
"68914","unrealistically","AACEIILLLNRSTUY"
"53963","realistically","AACEIILLLRSTY"
"44030","misalliance","AACEIILLMNS"
"44031","misalliances","AACEIILLMNSS"
"11891","antiseptically","AACEIILLNPSTTY"
"11574","ancillaries","AACEIILLNRS"
"37349","inarticulately","AACEIILLNRTTUY"
"17385","capillaries","AACEIILLPRS"
"11842","anticlimaxes","AACEIILMNSTX"
"17023","calamities","AACEIILMST"
"18119","centralization","AACEIILNNORTTZ"
"2874","Episcopalian","AACEIILNOPPS"
"2875","Episcopalians","AACEIILNOPPSS"
"54146","recapitulations","AACEIILNOPRSTTU"
"54145","recapitulation","AACEIILNOPRTTU"
"58410","secularization","AACEIILNORSTUZ"
"11862","antiparticles","AACEIILNPRSTT"
"48770","paternalistic","AACEIILNPRSTT"
"11861","antiparticle","AACEIILNPRTT"
"38762","interracial","AACEIILNRRT"
"37348","inarticulate","AACEIILNRTTU"
"48634","particularizes","AACEIILPRRSTUZ"
"48632","particularize","AACEIILPRRTUZ"
"17395","capitalizes","AACEIILPSTZ"
"17393","capitalize","AACEIILPTZ"
"17947","causalities","AACEIILSSTU"
"10311","actualities","AACEIILSTTU"
"302","Americanism","AACEIIMMNRS"
"303","Americanisms","AACEIIMMNRSS"
"58582","semiautomatics","AACEIIMMOSSTTU"
"58581","semiautomatic","AACEIIMMOSTTU"
"27559","emancipation","AACEIIMNNOPT"
"27544","emaciation","AACEIIMNOT"
"58396","sectarianism","AACEIIMNRSST"
"54958","reincarnations","AACEIINNNORRST"
"54957","reincarnation","AACEIINNNORRT"
"12127","appreciations","AACEIINOPPRST"
"12126","appreciation","AACEIINOPPRT"
"51831","prevarications","AACEIINOPRRSTV"
"51830","prevarication","AACEIINOPRRTV"
"53913","reactivation","AACEIINORTTV"
"11833","anticipates","AACEIINPSTT"
"11831","anticipate","AACEIINPTT"
"1662","Cassiopeia","AACEIIOPSS"
"12727","associative","AACEIIOSSTV"
"48618","participates","AACEIIPPRSTT"
"48616","participate","AACEIIPPRTT"
"13157","aviatrices","AACEIIRSTV"
"63030","straitjackets","AACEIJKRSSTTT"
"63027","straitjacket","AACEIJKRSTTT"
"42399","majestically","AACEIJLLMSTY"
"27343","ejaculations","AACEIJLNOSTU"
"27342","ejaculation","AACEIJLNOTU"
"40126","kleptomaniacs","AACEIKLMNOPST"
"40125","kleptomaniac","AACEIKLMNOPT"
"17159","camellia","AACEILLM"
"12813","asymmetrically","AACEILLMMRSTYY"
"36895","immaculately","AACEILLMMTUY"
"50649","pneumatically","AACEILLMNPTUY"
"58568","semantically","AACEILLMNSTY"
"17160","camellias","AACEILLMS"
"64648","systematically","AACEILLMSSTTYY"
"5964","Metallica","AACEILLMT"
"11145","alliance","AACEILLN"
"21323","conversationally","AACEILLNNOORSTVY"
"53977","reallocation","AACEILLNOORT"
"11146","alliances","AACEILLNS"
"17885","caterpillars","AACEILLPRRST"
"1674","Caterpillar","AACEILLPRRT"
"17884","caterpillar","AACEILLPRRT"
"5382","Lupercalia","AACEILLPRU"
"28523","erratically","AACEILLRRTY"
"1952","Clearasil","AACEILLRS"
"12487","articulately","AACEILLRTTUY"
"69477","vacillates","AACEILLSTV"
"69475","vacillate","AACEILLTV"
"12812","asymmetrical","AACEILMMRSTY"
"36894","immaculate","AACEILMMTU"
"17022","calamine","AACEILMN"
"20252","compassionately","AACEILMNOOPSSTY"
"54246","reclamation","AACEILMNORT"
"27566","emasculation","AACEILMNOSTU"
"28953","exclamations","AACEILMNOSTX"
"28952","exclamation","AACEILMNOTX"
"17185","campanile","AACEILMNP"
"17186","campaniles","AACEILMNPS"
"68619","unicameral","AACEILMNRU"
"17132","calumniates","AACEILMNSTU"
"17130","calumniate","AACEILMNTU"
"20235","comparatively","AACEILMOPRTVY"
"5650","Maricela","AACEILMR"
"43010","matriculates","AACEILMRSTTU"
"43008","matriculate","AACEILMRTTU"
"66815","transcontinental","AACEILNNNNORSTTT"
"21322","conversational","AACEILNNOORSTV"
"27830","encapsulations","AACEILNNOPSSTU"
"27829","encapsulation","AACEILNNOPSTU"
"17578","carnelian","AACEILNNR"
"17579","carnelians","AACEILNNRS"
"40299","lacerations","AACEILNORST"
"11240","altercations","AACEILNORSTT"
"40298","laceration","AACEILNORT"
"11239","altercation","AACEILNORTT"
"57260","salaciousness","AACEILNOSSSSU"
"28551","escalations","AACEILNOSST"
"28550","escalation","AACEILNOST"
"12079","appliance","AACEILNPP"
"12080","appliances","AACEILNPPS"
"9108","Valencia","AACEILNV"
"48639","particulates","AACEILPRSTTU"
"48638","particulate","AACEILPRTTU"
"87","Aesculapius","AACEILPSSUU"
"17402","capitulates","AACEILPSTTU"
"17400","capitulate","AACEILPTTU"
"484","Araceli","AACEILR"
"12489","articulates","AACEILRSTTU"
"17977","cavaliers","AACEILRSV"
"17978","cavalries","AACEILRSV"
"12935","attractively","AACEILRTTTVY"
"12485","articulate","AACEILRTTU"
"17976","cavalier","AACEILRV"
"62329","stalactites","AACEILSSTTT"
"17781","casualties","AACEILSSTU"
"62328","stalactite","AACEILSTTT"
"10316","actualizes","AACEILSTUZ"
"10314","actualize","AACEILTUZ"
"48438","parameciums","AACEIMMPRSU"
"48437","paramecium","AACEIMMPRU"
"11489","anaemic","AACEIMN"
"21115","contaminates","AACEIMNNOSTT"
"21113","contaminate","AACEIMNNOTT"
"20251","compassionate","AACEIMNOOPSST"
"27561","emancipators","AACEIMNOPRST"
"27560","emancipator","AACEIMNOPRT"
"42189","macaronies","AACEIMNORS"
"42201","maceration","AACEIMNORT"
"300","American","AACEIMNR"
"1919","Cinerama","AACEIMNR"
"310","Americans","AACEIMNRS"
"11393","amnesiac","AACEIMNS"
"11394","amnesiacs","AACEIMNSS"
"20236","comparatives","AACEIMOPRSTV"
"20234","comparative","AACEIMOPRTV"
"22260","crematoria","AACEIMORRT"
"43531","metacarpi","AACEIMPRT"
"299","America","AACEIMR"
"311","Americas","AACEIMRS"
"42942","masticates","AACEIMSSTT"
"42940","masticate","AACEIMSTT"
"6483","Nicaea","AACEIN"
"46189","nonsectarian","AACEINNNORST"
"54136","recantations","AACEINNORSTT"
"54135","recantation","AACEINNORTT"
"37394","incarnates","AACEINNRST"
"37392","incarnate","AACEINNRT"
"695","Avicenna","AACEINNV"
"6637","Oceania","AACEINO"
"52073","procrastinates","AACEINOPRRSSTT"
"52071","procrastinate","AACEINOPRRSTT"
"51391","precautionary","AACEINOPRRTUY"
"53713","rapaciousness","AACEINOPRSSSU"
"53907","reactionary","AACEINORRTY"
"10680","aeronautics","AACEINORSTU"
"69464","vacationers","AACEINORSTV"
"69463","vacationer","AACEINORTV"
"28720","evacuations","AACEINOSTUV"
"28892","excavations","AACEINOSTVX"
"28719","evacuation","AACEINOTUV"
"28891","excavation","AACEINOTVX"
"1566","Capetian","AACEINPT"
"1540","Canaries","AACEINRS"
"17213","canaries","AACEINRS"
"18182","cesarian","AACEINRS"
"18183","cesarians","AACEINRSS"
"12543","ascertains","AACEINRSST"
"58397","sectarians","AACEINRSST"
"57391","sanctuaries","AACEINRSSTU"
"1639","Cartesian","AACEINRST"
"12539","ascertain","AACEINRST"
"58395","sectarian","AACEINRST"
"69619","variances","AACEINRSV"
"67974","unattractive","AACEINRTTTUV"
"69618","variance","AACEINRV"
"12713","assistance","AACEINSSST"
"51833","prevaricators","AACEIOPRRRSTV"
"51832","prevaricator","AACEIOPRRRTV"
"12723","associates","AACEIOSSST"
"12721","associate","AACEIOSST"
"48347","papacies","AACEIPPS"
"10986","airspace","AACEIPRS"
"17443","captivates","AACEIPSTTV"
"17441","captivate","AACEIPTTV"
"62316","staircases","AACEIRSSST"
"62315","staircase","AACEIRSST"
"10320","actuaries","AACEIRSTU"
"12934","attractive","AACEIRTTTV"
"13122","avarice","AACEIRV"
"17993","caviare","AACEIRV"
"10294","activates","AACEISTTV"
"17951","causative","AACEISTUV"
"10292","activate","AACEITTV"
"12076","applejack","AACEJKLPP"
"4377","Janacek","AACEJKN"
"39283","jackasses","AACEJKSSS"
"17322","cantankerously","AACEKLNNORSTUY"
"61449","spacewalks","AACEKLPSSW"
"61446","spacewalk","AACEKLPSW"
"8240","Slackware","AACEKLRSW"
"17321","cantankerous","AACEKNNORSTU"
"48258","pancake","AACEKNP"
"48260","pancakes","AACEKNPS"
"12579","askance","AACEKNS"
"12875","attackers","AACEKRSTT"
"12874","attacker","AACEKRTT"
"5131","Leoncavallo","AACELLLNOOV"
"19864","collateral","AACELLLORT"
"57317","saltcellars","AACELLLRSST"
"57316","saltcellar","AACELLLRST"
"1611","Carmella","AACELLMR"
"5618","Marcella","AACELLMR"
"11170","allowances","AACELLNOSW"
"11169","allowance","AACELLNOW"
"50287","placentals","AACELLNPST"
"50286","placental","AACELLNPT"
"7347","Quetzalcoatl","AACELLOQTTUZ"
"11156","allocates","AACELLOST"
"11154","allocate","AACELLOT"
"1564","Capella","AACELLP"
"5009","Laplace","AACELLP"
"575","Ascella","AACELLS"
"9303","Wallace","AACELLW"
"174","Alcmena","AACELMN"
"42515","manacle","AACELMN"
"69280","upperclassman","AACELMNPPRSSU"
"17981","cavalrymen","AACELMNRVY"
"42517","manacles","AACELMNS"
"17924","cattleman","AACELMNTT"
"28954","exclamatory","AACELMORTXY"
"1610","Carmela","AACELMR"
"17460","caramel","AACELMR"
"17461","caramels","AACELMRS"
"19223","classmates","AACELMSSST"
"19222","classmate","AACELMSST"
"6976","Pensacola","AACELNOPS"
"17319","cantaloupes","AACELNOPSTU"
"17318","cantaloupe","AACELNOPTU"
"1539","Canaletto","AACELNOTT"
"48533","parlance","AACELNPR"
"50288","placentas","AACELNPST"
"50284","placenta","AACELNPT"
"11925","anyplace","AACELNPY"
"69845","vernaculars","AACELNRRSUV"
"69844","vernacular","AACELNRRUV"
"4987","Lancaster","AACELNRST"
"11548","ancestral","AACELNRST"
"17779","casualness","AACELNSSSU"
"340","Analects","AACELNST"
"69514","valances","AACELNSV"
"40331","lacunae","AACELNU"
"69513","valance","AACELNV"
"11972","apocalypses","AACELOPPSSY"
"11971","apocalypse","AACELOPPSY"
"1962","Cleopatra","AACELOPRT"
"28553","escalators","AACELORSST"
"28552","escalator","AACELORST"
"48155","palace","AACELP"
"6867","Paracelsus","AACELPRSSU"
"48156","palaces","AACELPS"
"50274","placates","AACELPST"
"17794","catalepsy","AACELPSTY"
"57760","scapulae","AACELPSU"
"50272","placate","AACELPT"
"12195","aquaculture","AACELQRTUUU"
"17890","caterwauls","AACELRSTUW"
"17887","caterwaul","AACELRTUW"
"261","Alsace","AACELS"
"40325","lactates","AACELSTT"
"17817","catalyzes","AACELSTYZ"
"40323","lactate","AACELTT"
"17815","catalyze","AACELTYZ"
"2070","Connemara","AACEMNNOR"
"7769","Sacramento","AACEMNORST"
"61439","spaceman","AACEMNPS"
"57150","sacraments","AACEMNRSST"
"57148","sacrament","AACEMNRST"
"17986","caveman","AACEMNV"
"43532","metacarpus","AACEMPRSTU"
"17164","camera","AACEMR"
"17167","cameras","AACEMRS"
"42899","massacre","AACEMRSS"
"42901","massacres","AACEMRSSS"
"5615","Marceau","AACEMRU"
"11713","annoyances","AACENNNOSY"
"11712","annoyance","AACENNNOY"
"338","Anacreon","AACENNOR"
"12728","assonance","AACENNOSS"
"66934","transparency","AACENNPRRSTY"
"41","Actaeon","AACENOT"
"48263","pancreas","AACENPRS"
"57580","saucepans","AACENPSSU"
"57579","saucepan","AACENPSU"
"12249","arcane","AACENR"
"7865","Saracen","AACENRS"
"7866","Saracens","AACENRSS"
"12746","assurances","AACENRSSSU"
"17356","canvassers","AACENRSSSV"
"12745","assurance","AACENRSSU"
"17355","canvasser","AACENRSSV"
"2840","Encarta","AACENRT"
"17357","canvasses","AACENSSSV"
"17746","castanets","AACENSSTT"
"17351","canvases","AACENSSV"
"17745","castanet","AACENSTT"
"717","Aztecan","AACENTZ"
"28894","excavators","AACEORSTVX"
"28893","excavator","AACEORTVX"
"58276","seacoasts","AACEOSSST"
"58275","seacoast","AACEOSST"
"11934","apace","AACEP"
"1467","Caesar","AACERS"
"1469","Caesars","AACERSS"
"17772","castrates","AACERSSTT"
"16987","caesuras","AACERSSU"
"17770","castrate","AACERSTT"
"16985","caesura","AACERSU"
"53441","raceways","AACERSWY"
"53440","raceway","AACERWY"
"17957","causeways","AACESSUWY"
"10324","actuates","AACESTTU"
"17984","caveats","AACESTV"
"69459","vacates","AACESTV"
"17956","causeway","AACESUWY"
"10322","actuate","AACETTU"
"17983","caveat","AACETV"
"69457","vacate","AACETV"
"7368","Rachmaninoff","AACFFHIMNNOR"
"29720","falsifications","AACFFIIILNOSST"
"29719","falsification","AACFFIIILNOST"
"17177","camouflaging","AACFGGILMNOU"
"29586","facilitating","AACFGIIILNTT"
"42305","magnifications","AACFGIIIMNNOST"
"42304","magnification","AACFGIIIMNNOT"
"33774","gratifications","AACFGIIINORSTT"
"33773","gratification","AACFGIIINORTT"
"29835","fascinating","AACFGIINNST"
"20719","conflagrations","AACFGILNNOORST"
"20718","conflagration","AACFGILNNOORT"
"42679","manufacturing","AACFGIMNNRTUU"
"22076","craftsmanship","AACFHIMNPRSST"
"22112","crankshafts","AACFHKNRSST"
"22111","crankshaft","AACFHKNRST"
"17207","camshafts","AACFHMSST"
"17206","camshaft","AACFHMST"
"12502","artificiality","AACFIIIILRTTY"
"12503","artificially","AACFIIILLRTY"
"11448","amplifications","AACFIIILMNOPST"
"11447","amplification","AACFIIILMNOPT"
"53163","qualifications","AACFIIILNOQSTU"
"53162","qualification","AACFIIILNOQTU"
"29587","facilitation","AACFIIILNOTT"
"12501","artificial","AACFIIILRT"
"53629","ramifications","AACFIIIMNORST"
"53628","ramification","AACFIIIMNORT"
"63070","stratification","AACFIIINORSTTT"
"53790","ratification","AACFIIINORTT"
"30405","financially","AACFIILLNNY"
"29599","factionalism","AACFIILMNOST"
"30404","financial","AACFIILNN"
"1493","Californian","AACFIILNNOR"
"1494","Californians","AACFIILNNORS"
"1492","California","AACFIILNOR"
"57561","satisfactorily","AACFIILORSSTTY"
"29869","fatalistic","AACFIILSTT"
"29759","fanaticism","AACFIIMNST"
"29837","fascinations","AACFIINNOSST"
"29836","fascination","AACFIINNOST"
"29607","factorization","AACFIINOORTTZ"
"57560","satisfactions","AACFIINOSSSTT"
"57559","satisfaction","AACFIINOSSTT"
"29579","facial","AACFIL"
"29694","fallaciously","AACFILLLOSUY"
"31727","fractionally","AACFILLNORTY"
"31782","frantically","AACFILLNRTY"
"29693","fallacious","AACFILLOSU"
"29580","facially","AACFILLY"
"20743","confrontational","AACFILNNNOOORTT"
"31726","fractional","AACFILNORT"
"29598","factional","AACFILNOT"
"29604","factorial","AACFILORT"
"29581","facials","AACFILS"
"68976","unsatisfactory","AACFINORSSTTUY"
"93","African","AACFINR"
"94","Africans","AACFINRS"
"29760","fanatics","AACFINST"
"29787","fantastic","AACFINSTT"
"29756","fanatic","AACFINT"
"57562","satisfactory","AACFIORSSTTY"
"92","Africa","AACFIR"
"10942","aircraft","AACFIRRT"
"12496","artifacts","AACFIRSTT"
"12495","artifact","AACFIRTT"
"30713","flapjack","AACFJKLP"
"30714","flapjacks","AACFJKLPS"
"29616","factually","AACFLLTUY"
"29695","fallacy","AACFLLY"
"30752","flatcars","AACFLRST"
"31724","fractals","AACFLRST"
"30751","flatcar","AACFLRT"
"31723","fractal","AACFLRT"
"29615","factual","AACFLTU"
"22075","craftsman","AACFMNRST"
"16993","caftans","AACFNST"
"16992","caftan","AACFNT"
"31721","fracas","AACFRS"
"17183","campaigning","AACGGIIMNNP"
"17756","castigating","AACGGIINSTT"
"48065","packaging","AACGGIKNP"
"20788","congratulating","AACGGILNNORTTU"
"17801","cataloging","AACGGILNOT"
"17808","cataloguing","AACGGILNOTU"
"19566","coagulating","AACGGILNOTU"
"63750","sugarcoating","AACGGINORSTU"
"49820","photographically","AACGHHILLOOPPRTY"
"1762","Changsha","AACGHHNS"
"34540","hallucinating","AACGHIILLNNTU"
"18215","chainsawing","AACGHIINNSW"
"42971","matchmaking","AACGHIKMMNT"
"48781","pathologically","AACGHILLLOOPTY"
"11817","anthropological","AACGHILLNOOOPRT"
"48780","pathological","AACGHILLOOPT"
"67832","typographically","AACGHILLOPPRTYY"
"17094","calligraphy","AACGHILLPRY"
"33737","graphically","AACGHILLPRY"
"49675","pharmacologists","AACGHILMOOPRSST"
"49674","pharmacologist","AACGHILMOOPRST"
"52681","psychoanalyzing","AACGHILNNOPSYYZ"
"9311","Walpurgisnacht","AACGHILNPRSTUW"
"66454","topographical","AACGHILOOPPRT"
"67831","typographical","AACGHILOPPRTY"
"33736","graphical","AACGHILPR"
"12153","approaching","AACGHINOPPR"
"48389","parachuting","AACGHINPRTU"
"12869","attaching","AACGHINTT"
"57493","sarcophagi","AACGHIOPRS"
"1740","Chagall","AACGHLL"
"22626","crystallography","AACGHLLOPRRSTYY"
"49676","pharmacology","AACGHLMOOPRY"
"48465","parapsychology","AACGHLOOPPRSYY"
"6352","Nanchang","AACGHNNN"
"17670","cartography","AACGHOPRRTY"
"57494","sarcophagus","AACGHOPRSSU"
"32725","gazpacho","AACGHOPZ"
"48635","particularizing","AACGIIILNPRRTUZ"
"17396","capitalizing","AACGIIILNPTZ"
"11834","anticipating","AACGIIINNPTT"
"48619","participating","AACGIIINPPRTT"
"69478","vacillating","AACGIILLNTV"
"10904","agriculturalists","AACGIILLRRSSTTUU"
"10903","agriculturalist","AACGIILLRRSTTUU"
"386","Anglicanism","AACGIILMNNS"
"387","Anglicanisms","AACGIILMNNSS"
"17133","calumniating","AACGIILMNNTU"
"43011","matriculating","AACGIILMNRTTU"
"1625","Carolingian","AACGIILNNOR"
"17666","cartilaginous","AACGIILNORSTU"
"17403","capitulating","AACGIILNPTTU"
"12490","articulating","AACGIILNRTTU"
"10317","actualizing","AACGIILNTUZ"
"42277","magician","AACGIIMN"
"21116","contaminating","AACGIIMNNNOTT"
"42278","magicians","AACGIIMNS"
"42943","masticating","AACGIIMNSTT"
"12765","astigmatic","AACGIIMSTT"
"37395","incarnating","AACGIINNNRT"
"52074","procrastinating","AACGIINNOPRRSTT"
"17376","caparisoning","AACGIINNOPRS"
"11765","antagonistic","AACGIINNOSTT"
"69465","vacationing","AACGIINNOTV"
"17434","captaining","AACGIINNPT"
"10241","acquainting","AACGIINNQTU"
"12724","associating","AACGIINOSST"
"17757","castigation","AACGIINOSTT"
"17444","captivating","AACGIINPTTV"
"10295","activating","AACGIINTTV"
"64951","tarmacking","AACGIKMNRT"
"48261","pancaking","AACGIKNNP"
"53699","ransacking","AACGIKNNRS"
"12876","attacking","AACGIKNTT"
"33125","glacial","AACGILL"
